Source Node,Target Node,Edge Rate,Timestamp,ID
471,287,0.0,10,2279
471,303,0.0,10,2280
471,335,0.0,10,2281
471,422,0.110558,10,2282
471,7,0.102057,10,2283
472,312,0.162202,10,2284
473,127,0.394775,10,2285
473,156,0.315411,10,2286
473,210,0.243225,10,2287
473,280,0.0,10,2288
473,285,0.0,10,2289
473,335,0.0,10,2290
473,354,0.0,10,2291
473,471,0.0,10,2292
473,478,0.0,10,2293
473,5,0.0,10,2294
474,10,0.0,10,2295
474,137,0.0,10,2296
474,145,0.0,10,2297
474,187,0.0,10,2298
474,22,0.0,10,2299
474,442,0.054147,10,2300
474,478,0.0,10,2301
474,486,0.0,10,2302
474,72,0.0,10,2303
476,348,0.145017,10,2304
477,111,0.0,10,2305
477,121,0.0,10,2306
477,161,0.0,10,2307
477,191,0.064297,10,2308
477,193,0.066449,10,2309
477,22,0.053233,10,2310
477,259,0.0,10,2311
477,285,0.05223,10,2312
477,292,0.0,10,2313
477,320,0.06568,10,2314
477,345,0.0,10,2315
477,349,0.052677,10,2316
477,362,0.073616,10,2317
478,146,0.0,10,2318
479,305,0.0,10,2319
479,354,0.0,10,2320
479,390,0.153666,10,2321
479,462,0.0,10,2322
479,473,0.0,10,2323
480,136,0.0,10,2324
480,170,0.170167,10,2325
480,182,0.058142,10,2326
480,200,0.0,10,2327
480,249,0.0,10,2328
480,290,0.0,10,2329
480,313,0.140304,10,2330
480,335,0.0,10,2331
480,71,0.0,10,2332
481,103,0.0,10,2333
481,164,0.111811,10,2334
481,18,0.063812,10,2335
481,195,0.0,10,2336
481,201,0.0,10,2337
481,209,0.181539,10,2338
481,235,0.0,10,2339
481,278,0.139411,10,2340
481,316,0.0,10,2341
481,352,0.0,10,2342
481,370,0.0,10,2343
481,406,0.0,10,2344
481,425,0.069427,10,2345
481,81,0.0,10,2346
481,9,0.057683,10,2347
483,111,0.0,10,2348
483,155,0.0,10,2349
483,230,0.0,10,2350
483,250,0.0,10,2351
483,320,0.127564,10,2352
483,321,0.0,10,2353
483,43,0.282031,10,2354
483,45,0.0,10,2355
484,167,0.0,10,2356
484,241,0.0,10,2357
484,254,0.0,10,2358
484,326,0.252955,10,2359
484,383,0.0,10,2360
484,414,0.0,10,2361
484,448,0.0,10,2362
484,455,0.182771,10,2363
484,468,0.158936,10,2364
484,473,0.0,10,2365
484,71,0.097302,10,2366
485,117,0.0,10,2367
485,180,0.0,10,2368
485,197,0.245906,10,2369
485,216,0.0,10,2370
485,353,0.0,10,2371
486,195,0.0,10,2372
486,438,0.081874,10,2373
486,72,0.083296,10,2374
486,81,0.0,10,2375
489,265,0.080728,10,2376
489,413,0.06098,10,2377
491,109,0.0,10,2378
491,121,0.0,10,2379
491,153,0.0,10,2380
491,216,0.10488,10,2381
491,257,0.0,10,2382
491,265,0.0,10,2383
491,71,0.0,10,2384
492,116,0.0,10,2385
492,326,0.0,10,2386
492,379,0.052482,10,2387
492,465,0.0,10,2388
494,413,0.166244,10,2389
495,108,0.0,10,2390
495,117,0.065021,10,2391
495,169,0.177453,10,2392
495,171,0.092094,10,2393
495,195,0.199148,10,2394
495,229,0.058634,10,2395
495,365,0.056043,10,2396
495,486,0.099967,10,2397
495,72,0.0,10,2398
495,84,0.132602,10,2399
496,137,0.0,10,2400
496,174,0.0,10,2401
496,254,0.16139,10,2402
496,299,0.0,10,2403
496,320,0.073365,10,2404
496,329,0.0,10,2405
496,335,0.0,10,2406
496,346,0.06885,10,2407
496,454,0.0,10,2408
496,456,0.067221,10,2409
496,500,0.139161,10,2410
496,504,0.112689,10,2411
496,508,0.0,10,2412
499,105,0.0,10,2413
499,197,0.0,10,2414
499,243,0.141481,10,2415
499,244,0.0,10,2416
499,249,0.0,10,2417
499,327,0.160289,10,2418
499,438,0.183745,10,2419
499,439,0.0,10,2420
499,442,0.0,10,2421
499,467,0.142419,10,2422
499,485,0.052182,10,2423
5,10,0.0,10,2424
5,127,0.053277,10,2425
5,136,0.097146,10,2426
5,170,0.067406,10,2427
5,287,0.0,10,2428
5,320,0.0,10,2429
5,335,0.0,10,2430
5,354,0.0,10,2431
5,434,0.091993,10,2432
5,471,0.213687,10,2433
5,7,0.228338,10,2434
50,275,0.0,10,2435
50,291,0.0,10,2436
50,369,0.0,10,2437
50,86,0.05234,10,2438
500,174,0.109376,10,2439
500,179,0.0,10,2440
500,216,0.0,10,2441
500,248,0.067918,10,2442
500,320,0.069102,10,2443
500,329,0.0,10,2444
500,344,0.055363,10,2445
500,346,0.071293,10,2446
500,36,0.0,10,2447
500,390,0.0,10,2448
500,408,0.0,10,2449
500,424,0.0,10,2450
500,456,0.0,10,2451
500,504,0.098415,10,2452
500,508,0.149305,10,2453
502,107,0.053433,10,2454
502,261,0.052349,10,2455
502,285,0.12238,10,2456
502,298,0.090443,10,2457
502,413,0.059623,10,2458
502,97,0.0,10,2459
503,123,0.056451,10,2460
503,180,0.08185,10,2461
503,229,0.059904,10,2462
503,359,0.063643,10,2463
503,461,0.140281,10,2464
503,495,0.05145,10,2465
504,22,0.0,10,2466
504,273,0.0,10,2467
504,276,0.0,10,2468
504,320,0.086621,10,2469
504,329,0.0,10,2470
504,332,0.0,10,2471
504,344,0.057936,10,2472
504,346,0.091386,10,2473
504,390,0.0,10,2474
504,401,0.0,10,2475
504,408,0.0,10,2476
504,411,0.0,10,2477
504,456,0.077826,10,2478
504,474,0.0,10,2479
504,508,0.0,10,2480
505,143,0.0,10,2481
505,169,0.0,10,2482
505,24,0.0,10,2483
505,254,0.063491,10,2484
505,330,0.127214,10,2485
505,335,0.057032,10,2486
505,338,0.0,10,2487
505,346,0.072589,10,2488
505,415,0.0,10,2489
505,450,0.0929,10,2490
505,470,0.061392,10,2491
508,136,0.0,10,2492
508,174,0.13071,10,2493
508,179,0.054168,10,2494
508,22,0.0,10,2495
508,248,0.085166,10,2496
508,313,0.0,10,2497
508,36,0.0,10,2498
508,390,0.0,10,2499
508,424,0.0,10,2500
508,434,0.0,10,2501
508,480,0.0,10,2502
508,5,0.0,10,2503
508,71,0.0,10,2504
509,116,0.0,10,2505
509,148,0.0,10,2506
509,153,0.073553,10,2507
509,290,0.172976,10,2508
509,326,0.0,10,2509
509,33,0.090135,10,2510
509,465,0.122814,10,2511
509,483,0.073276,10,2512
509,492,0.097681,10,2513
510,198,0.059351,10,2514
510,201,0.058537,10,2515
510,268,0.0,10,2516
510,374,0.055459,10,2517
52,124,0.103967,10,2518
52,248,0.183103,10,2519
52,316,0.0,10,2520
52,320,0.050847,10,2521
52,72,0.087922,10,2522
53,108,0.0,10,2523
53,146,0.0,10,2524
53,229,0.0,10,2525
53,257,0.0,10,2526
53,299,0.0,10,2527
53,374,0.0,10,2528
53,45,0.223762,10,2529
53,47,0.0,10,2530
53,484,0.0,10,2531
55,115,0.050919,10,2532
55,146,0.054563,10,2533
55,280,0.0,10,2534
55,317,0.061618,10,2535
55,435,0.050329,10,2536
55,438,0.0,10,2537
55,491,0.0,10,2538
56,112,0.085744,10,2539
56,121,0.0,10,2540
56,145,0.082525,10,2541
56,26,0.0,10,2542
56,371,0.155994,10,2543
58,101,0.0,10,2544
58,117,0.054891,10,2545
58,147,0.0,10,2546
58,173,0.0,10,2547
58,175,0.05387,10,2548
58,234,0.083522,10,2549
58,266,0.0,10,2550
58,276,0.081161,10,2551
58,292,0.057288,10,2552
58,434,0.0,10,2553
58,452,0.0,10,2554
58,71,0.0,10,2555
60,105,0.0,10,2556
60,116,0.0,10,2557
60,121,0.0,10,2558
60,207,0.273396,10,2559
60,243,0.0,10,2560
60,260,0.0,10,2561
60,305,0.0,10,2562
60,354,0.0,10,2563
60,358,0.0,10,2564
60,374,0.0,10,2565
60,379,0.059251,10,2566
60,382,0.062381,10,2567
60,78,0.061695,10,2568
62,236,0.056157,10,2569
62,368,0.064636,10,2570
65,452,0.0,10,2571
65,473,0.0,10,2572
65,5,0.054002,10,2573
7,146,0.0,10,2574
7,183,0.085132,10,2575
7,243,0.073915,10,2576
7,320,0.0,10,2577
7,335,0.0,10,2578
7,354,0.0,10,2579
7,471,0.063965,10,2580
71,141,0.380951,10,2581
71,173,0.107576,10,2582
71,230,0.0,10,2583
71,233,0.0,10,2584
71,241,0.0,10,2585
71,265,0.0,10,2586
71,380,0.0,10,2587
71,473,0.0,10,2588
71,58,0.0,10,2589
72,120,0.22002,10,2590
72,136,0.0,10,2591
72,320,0.093454,10,2592
72,363,0.0,10,2593
72,406,0.0,10,2594
72,484,0.0,10,2595
72,70,0.0843,10,2596
74,109,0.072701,10,2597
74,77,0.142042,10,2598
75,12,0.0,10,2599
75,281,0.065143,10,2600
75,305,0.0,10,2601
75,320,0.0,10,2602
75,392,0.092502,10,2603
75,65,0.058664,10,2604
77,109,0.234051,10,2605
77,344,0.0,10,2606
77,353,0.0,10,2607
78,121,0.0,10,2608
78,122,0.06665,10,2609
78,291,0.0,10,2610
78,358,0.0,10,2611
78,36,0.0,10,2612
78,374,0.0,10,2613
78,379,0.059762,10,2614
78,435,0.065982,10,2615
78,467,0.0,10,2616
79,145,0.078236,10,2617
79,180,0.064096,10,2618
79,187,0.0,10,2619
79,216,0.061949,10,2620
79,223,0.068406,10,2621
79,303,0.057645,10,2622
79,328,0.0,10,2623
79,369,0.071578,10,2624
79,95,0.057922,10,2625
8,108,0.0,10,2626
8,111,0.0,10,2627
8,32,0.0,10,2628
8,320,0.057459,10,2629
8,335,0.074905,10,2630
8,402,0.07068,10,2631
8,449,0.0,10,2632
8,47,0.077357,10,2633
8,483,0.099107,10,2634
81,192,0.0,10,2635
81,198,0.055852,10,2636
81,201,0.055919,10,2637
81,31,0.0,10,2638
81,316,0.0,10,2639
81,345,0.0,10,2640
81,374,0.051551,10,2641
81,406,0.0,10,2642
81,510,0.086443,10,2643
83,0,0.0,10,2644
83,153,0.0,10,2645
83,155,0.0,10,2646
83,208,0.188477,10,2647
83,248,0.093677,10,2648
83,449,0.051824,10,2649
83,459,0.074368,10,2650
83,474,0.051004,10,2651
83,53,0.0,10,2652
84,108,0.0,10,2653
84,195,0.0,10,2654
84,353,0.051055,10,2655
84,438,0.0,10,2656
84,448,0.16865,10,2657
84,486,0.0,10,2658
84,72,0.0,10,2659
86,238,0.0,10,2660
86,275,0.0,10,2661
86,291,0.0,10,2662
87,19,0.0,10,2663
87,234,0.14455,10,2664
87,305,0.0,10,2665
87,34,0.051425,10,2666
87,354,0.0,10,2667
87,358,0.0,10,2668
87,372,0.223955,10,2669
87,386,0.0,10,2670
87,45,0.0,10,2671
87,47,0.0,10,2672
87,60,0.093944,10,2673
88,229,0.0,10,2674
88,317,0.0,10,2675
88,375,0.05485,10,2676
88,438,0.0,10,2677
88,55,0.0,10,2678
89,10,0.20914,10,2679
89,105,0.074472,10,2680
89,109,0.0,10,2681
89,260,0.0,10,2682
89,281,0.148715,10,2683
89,320,0.0,10,2684
89,392,0.096984,10,2685
89,5,0.0,10,2686
89,65,0.0,10,2687
89,75,0.166421,10,2688
89,97,0.0,10,2689
9,116,0.0,10,2690
9,195,0.0,10,2691
9,201,0.0,10,2692
9,235,0.0,10,2693
9,268,0.0,10,2694
9,316,0.0,10,2695
9,370,0.155803,10,2696
9,406,0.0,10,2697
9,510,0.0,10,2698
90,109,0.0,10,2699
90,265,0.0,10,2700
90,335,0.0,10,2701
90,358,0.0,10,2702
90,405,0.134336,10,2703
90,406,0.091539,10,2704
90,437,0.070576,10,2705
90,45,0.0,10,2706
90,53,0.0,10,2707
91,111,0.0,10,2708
91,155,0.137721,10,2709
91,250,0.0,10,2710
91,305,0.0,10,2711
91,45,0.0,10,2712
91,479,0.098578,10,2713
95,108,0.084835,10,2714
95,216,0.0,10,2715
95,223,0.067433,10,2716
95,303,0.072811,10,2717
95,353,0.0,10,2718
95,390,0.097188,10,2719
95,41,0.0,10,2720
95,431,0.051216,10,2721
96,202,0.105509,10,2722
96,216,0.075009,10,2723
96,32,0.094498,10,2724
96,347,0.088195,10,2725
96,386,0.0,10,2726
97,105,0.0,10,2727
97,114,0.224134,10,2728
97,121,0.0,10,2729
97,153,0.0,10,2730
97,216,0.0,10,2731
97,229,0.0,10,2732
97,260,0.112665,10,2733
97,265,0.0,10,2734
97,354,0.0,10,2735
97,388,0.0,10,2736
97,491,0.0,10,2737
97,71,0.0,10,2738
99,167,0.0,10,2739
99,230,0.0,10,2740
99,234,0.0,10,2741
99,305,0.0,10,2742
99,354,0.0,10,2743
99,372,0.072412,10,2744
99,45,0.0,10,2745
99,47,0.0,10,2746
99,60,0.066895,10,2747
99,87,0.209841,10,2748
0,148,0.0,20,2749
0,153,0.0,20,2750
0,173,0.0,20,2751
0,207,0.0,20,2752
0,256,0.263555,20,2753
0,278,0.0,20,2754
0,290,0.0,20,2755
0,40,0.0,20,2756
0,451,0.0,20,2757
0,452,0.0,20,2758
0,60,0.0,20,2759
0,72,0.060046,20,2760
0,78,0.0,20,2761
1,108,0.0,20,2762
1,111,0.050046,20,2763
1,223,0.0,20,2764
1,230,0.0,20,2765
1,32,0.0,20,2766
1,335,0.0,20,2767
1,383,0.0,20,2768
1,388,0.0,20,2769
1,483,0.0,20,2770
1,8,0.183008,20,2771
1,87,0.0,20,2772
10,191,0.0,20,2773
10,22,0.0,20,2774
10,281,0.0,20,2775
10,320,0.08727,20,2776
10,347,0.0,20,2777
10,392,0.195083,20,2778
10,452,0.0,20,2779
10,72,0.0,20,2780
10,75,0.0,20,2781
101,103,0.0,20,2782
101,109,0.0,20,2783
101,117,0.076134,20,2784
101,173,0.0,20,2785
101,229,0.0,20,2786
101,289,0.0,20,2787
101,292,0.0,20,2788
101,58,0.0,20,2789
102,0,0.0,20,2790
102,201,0.0,20,2791
102,237,0.0,20,2792
102,305,0.0,20,2793
102,33,0.0,20,2794
102,368,0.139937,20,2795
102,380,0.0,20,2796
102,388,0.0,20,2797
102,39,0.0,20,2798
102,406,0.0,20,2799
103,195,0.109969,20,2800
103,256,0.0,20,2801
103,292,0.301329,20,2802
103,316,0.058351,20,2803
103,359,0.0,20,2804
103,370,0.0,20,2805
103,41,0.0,20,2806
103,81,0.0,20,2807
104,105,0.142331,20,2808
104,121,0.110536,20,2809
104,185,0.060849,20,2810
104,248,0.0,20,2811
104,371,0.0,20,2812
104,377,0.055411,20,2813
105,121,0.0,20,2814
105,216,0.0,20,2815
105,281,0.0,20,2816
105,320,0.0,20,2817
107,195,0.0,20,2818
107,235,0.050618,20,2819
107,26,0.0,20,2820
107,303,0.0,20,2821
107,305,0.0,20,2822
107,316,0.0,20,2823
107,359,0.0,20,2824
107,415,0.0,20,2825
107,481,0.225247,20,2826
108,167,0.0,20,2827
108,22,0.0,20,2828
108,252,0.133827,20,2829
108,254,0.0,20,2830
108,285,0.0,20,2831
108,305,0.0,20,2832
108,353,0.0,20,2833
108,354,0.0,20,2834
108,358,0.062343,20,2835
108,437,0.0,20,2836
108,473,0.109205,20,2837
109,105,0.246455,20,2838
109,108,0.0,20,2839
109,136,0.0,20,2840
109,138,0.0,20,2841
109,195,0.0,20,2842
109,281,0.0,20,2843
109,320,0.0,20,2844
109,344,0.0,20,2845
109,353,0.140296,20,2846
109,484,0.0,20,2847
109,489,0.0,20,2848
109,74,0.0,20,2849
109,89,0.0,20,2850
11,123,0.051041,20,2851
11,287,0.063877,20,2852
11,399,0.072875,20,2853
11,508,0.067712,20,2854
110,123,0.0,20,2855
110,143,0.0,20,2856
110,144,0.067158,20,2857
110,233,0.0,20,2858
110,303,0.0,20,2859
110,343,0.054979,20,2860
110,359,0.0,20,2861
110,455,0.058177,20,2862
110,82,0.058916,20,2863
111,108,0.0,20,2864
111,203,0.147266,20,2865
111,292,0.086876,20,2866
111,497,0.0,20,2867
112,111,0.188146,20,2868
112,121,0.115567,20,2869
112,138,0.0,20,2870
112,145,0.0,20,2871
112,169,0.0,20,2872
112,191,0.0,20,2873
112,22,0.0,20,2874
112,236,0.0,20,2875
112,26,0.0,20,2876
112,287,0.0,20,2877
112,292,0.062596,20,2878
112,362,0.057974,20,2879
112,377,0.0,20,2880
112,434,0.0,20,2881
112,445,0.0,20,2882
112,477,0.077151,20,2883
114,121,0.0,20,2884
114,153,0.0,20,2885
114,216,0.0,20,2886
114,26,0.0,20,2887
114,260,0.0,20,2888
114,314,0.237585,20,2889
114,33,0.0,20,2890
114,354,0.0,20,2891
114,388,0.0,20,2892
114,491,0.0,20,2893
114,71,0.0,20,2894
115,0,0.0,20,2895
115,102,0.0,20,2896
115,170,0.0,20,2897
115,244,0.0,20,2898
115,265,0.0,20,2899
115,33,0.0,20,2900
115,380,0.0,20,2901
115,39,0.0,20,2902
115,40,0.0,20,2903
115,43,0.0,20,2904
116,122,0.244253,20,2905
116,144,0.0,20,2906
116,153,0.0,20,2907
116,184,0.0,20,2908
116,185,0.0,20,2909
116,201,0.0,20,2910
116,243,0.053497,20,2911
116,265,0.0,20,2912
116,289,0.0,20,2913
116,291,0.0,20,2914
116,321,0.0,20,2915
116,33,0.0,20,2916
116,374,0.0,20,2917
116,379,0.057409,20,2918
116,415,0.0,20,2919
116,423,0.0,20,2920
116,435,0.110188,20,2921
116,64,0.0,20,2922
116,78,0.050455,20,2923
117,10,0.0,20,2924
117,105,0.312404,20,2925
117,109,0.338704,20,2926
117,153,0.0,20,2927
117,17,0.0,20,2928
117,195,0.0,20,2929
117,229,0.0,20,2930
117,260,0.0,20,2931
117,281,0.0,20,2932
117,320,0.0,20,2933
117,33,0.071046,20,2934
117,85,0.0,20,2935
117,89,0.222709,20,2936
118,119,0.112342,20,2937
118,125,0.0,20,2938
118,180,0.0,20,2939
118,382,0.109127,20,2940
118,384,0.0,20,2941
119,111,0.0,20,2942
119,180,0.077684,20,2943
119,229,0.0,20,2944
119,305,0.0,20,2945
119,383,0.0,20,2946
119,415,0.0,20,2947
119,450,0.082617,20,2948
119,465,0.056681,20,2949
119,471,0.0,20,2950
119,80,0.232884,20,2951
12,65,0.0,20,2952
120,255,0.0,20,2953
120,320,0.0,20,2954
120,363,0.208986,20,2955
120,406,0.0,20,2956
120,421,0.0,20,2957
120,484,0.0,20,2958
121,123,0.0,20,2959
121,138,0.0,20,2960
121,17,0.0,20,2961
121,236,0.0,20,2962
121,290,0.0,20,2963
121,377,0.067749,20,2964
121,445,0.0,20,2965
121,480,0.0,20,2966
121,508,0.0,20,2967
122,121,0.0,20,2968
122,147,0.0,20,2969
122,173,0.0,20,2970
122,185,0.0,20,2971
122,250,0.0,20,2972
122,374,0.0,20,2973
122,415,0.0,20,2974
122,434,0.0,20,2975
122,64,0.0,20,2976
122,71,0.0,20,2977
122,72,0.0,20,2978
122,84,0.0,20,2979
123,108,0.0,20,2980
123,111,0.0,20,2981
123,169,0.0,20,2982
123,182,0.0,20,2983
123,233,0.062071,20,2984
123,359,0.060636,20,2985
123,495,0.0,20,2986
123,67,0.0,20,2987
123,84,0.0,20,2988
124,125,0.0,20,2989
124,166,0.0,20,2990
124,252,0.063577,20,2991
124,316,0.146775,20,2992
124,359,0.0,20,2993
124,58,0.0,20,2994
125,0,0.0,20,2995
125,153,0.0,20,2996
125,256,0.0,20,2997
125,265,0.0,20,2998
125,297,0.120639,20,2999
125,384,0.0,20,3000
125,40,0.0,20,3001
125,413,0.154042,20,3002
125,467,0.0,20,3003
125,489,0.297468,20,3004
126,237,0.0,20,3005
126,280,0.0,20,3006
126,294,0.165899,20,3007
126,300,0.099166,20,3008
126,309,0.070677,20,3009
126,363,0.0,20,3010
126,438,0.0,20,3011
126,454,0.0,20,3012
126,484,0.0,20,3013
126,486,0.058608,20,3014
126,72,0.0,20,3015
127,156,0.092756,20,3016
127,210,0.137389,20,3017
127,280,0.0,20,3018
127,287,0.0,20,3019
127,335,0.071597,20,3020
127,354,0.063553,20,3021
127,363,0.0,20,3022
127,471,0.0,20,3023
128,108,0.0,20,3024
128,348,0.0,20,3025
128,390,0.08052,20,3026
128,461,0.094322,20,3027
129,110,0.0,20,3028
129,121,0.0,20,3029
129,15,0.0,20,3030
129,17,0.0,20,3031
129,186,0.0,20,3032
129,203,0.0,20,3033
129,24,0.0,20,3034
129,30,0.0,20,3035
129,306,0.0,20,3036
129,330,0.0,20,3037
129,353,0.0,20,3038
129,391,0.0,20,3039
129,450,0.0,20,3040
129,82,0.0,20,3041
129,98,0.100132,20,3042
13,138,0.0,20,3043
13,155,0.0,20,3044
13,170,0.0,20,3045
13,200,0.0,20,3046
13,224,0.0,20,3047
13,321,0.060214,20,3048
13,349,0.0,20,3049
13,377,0.0,20,3050
13,497,0.0,20,3051
130,185,0.0,20,3052
130,342,0.0,20,3053
130,36,0.0,20,3054
130,360,0.0,20,3055
131,107,0.05429,20,3056
131,171,0.182244,20,3057
131,321,0.0,20,3058
131,418,0.068631,20,3059
131,419,0.188712,20,3060
131,435,0.0,20,3061
131,454,0.0,20,3062
132,208,0.0,20,3063
132,302,0.0,20,3064
132,327,0.0,20,3065
132,413,0.0,20,3066
132,509,0.0,20,3067
133,109,0.0,20,3068
133,344,0.0,20,3069
133,353,0.0,20,3070
133,358,0.100167,20,3071
133,77,0.182424,20,3072
134,120,0.0,20,3073
134,131,0.0,20,3074
134,154,0.0,20,3075
134,196,0.154137,20,3076
134,214,0.0,20,3077
134,237,0.0,20,3078
134,250,0.0,20,3079
134,285,0.0,20,3080
134,306,0.133491,20,3081
134,321,0.0,20,3082
134,326,0.0,20,3083
134,419,0.0,20,3084
134,435,0.0,20,3085
134,454,0.13836,20,3086
134,58,0.0,20,3087
134,84,0.0,20,3088
136,109,0.0,20,3089
136,138,0.22208,20,3090
136,170,0.0,20,3091
136,335,0.073829,20,3092
136,434,0.0,20,3093
136,489,0.0,20,3094
136,5,0.0,20,3095
136,74,0.0,20,3096
137,216,0.0,20,3097
137,218,0.0,20,3098
137,281,0.0,20,3099
137,36,0.0,20,3100
137,472,0.104843,20,3101
138,170,0.063875,20,3102
138,182,0.0,20,3103
138,214,0.0,20,3104
138,287,0.0,20,3105
138,335,0.073932,20,3106
138,434,0.057472,20,3107
138,5,0.0,20,3108
139,162,0.0,20,3109
139,342,0.0,20,3110
139,369,0.0,20,3111
139,415,0.0,20,3112
14,383,0.05825,20,3113
14,415,0.154476,20,3114
140,105,0.0,20,3115
140,117,0.05637,20,3116
140,15,0.082319,20,3117
140,157,0.051553,20,3118
140,181,0.0,20,3119
140,221,0.071469,20,3120
140,236,0.142907,20,3121
140,252,0.0,20,3122
140,280,0.0,20,3123
140,286,0.134401,20,3124
140,287,0.0,20,3125
140,29,0.08253,20,3126
140,298,0.0,20,3127
140,301,0.063603,20,3128
140,365,0.079346,20,3129
140,383,0.0,20,3130
140,389,0.0,20,3131
140,431,0.0,20,3132
140,484,0.0,20,3133
140,495,0.0,20,3134
140,95,0.0,20,3135
141,0,0.0,20,3136
141,115,0.0,20,3137
141,173,0.157515,20,3138
141,230,0.0,20,3139
141,233,0.0,20,3140
141,241,0.0,20,3141
141,265,0.0,20,3142
141,312,0.0,20,3143
141,380,0.0,20,3144
141,473,0.0,20,3145
143,121,0.162976,20,3146
143,17,0.0,20,3147
143,245,0.0,20,3148
143,377,0.0,20,3149
143,459,0.0,20,3150
143,508,0.0,20,3151
143,91,0.0,20,3152
144,121,0.0,20,3153
144,132,0.0,20,3154
144,167,0.0,20,3155
144,291,0.0,20,3156
144,301,0.0,20,3157
144,303,0.057563,20,3158
144,360,0.0,20,3159
144,374,0.0,20,3160
144,439,0.0,20,3161
144,441,0.0,20,3162
144,481,0.0,20,3163
145,138,0.0,20,3164
145,157,0.170324,20,3165
145,180,0.0,20,3166
145,187,0.13045,20,3167
145,209,0.171909,20,3168
145,213,0.142179,20,3169
145,22,0.0,20,3170
145,24,0.0,20,3171
145,287,0.0,20,3172
145,347,0.0,20,3173
145,360,0.0,20,3174
145,473,0.055093,20,3175
146,10,0.0,20,3176
146,108,0.0,20,3177
146,145,0.316109,20,3178
146,149,0.0,20,3179
146,180,0.069859,20,3180
146,187,0.0,20,3181
146,213,0.086824,20,3182
146,216,0.0,20,3183
146,223,0.0,20,3184
146,229,0.0,20,3185
146,238,0.113429,20,3186
146,282,0.267478,20,3187
146,287,0.0,20,3188
146,301,0.0,20,3189
146,303,0.053294,20,3190
146,328,0.0,20,3191
146,335,0.074387,20,3192
146,380,0.060164,20,3193
146,414,0.0,20,3194
146,415,0.0,20,3195
146,422,0.069446,20,3196
146,474,0.115,20,3197
146,478,0.0,20,3198
146,79,0.099969,20,3199
147,237,0.0,20,3200
147,276,0.065328,20,3201
147,390,0.0,20,3202
147,434,0.123477,20,3203
147,71,0.0,20,3204
147,72,0.0,20,3205
147,84,0.0,20,3206
148,0,0.066022,20,3207
148,116,0.0,20,3208
148,173,0.0,20,3209
148,187,0.0,20,3210
148,229,0.0,20,3211
148,24,0.0,20,3212
148,256,0.0,20,3213
148,278,0.094254,20,3214
148,36,0.308908,20,3215
148,474,0.215915,20,3216
148,60,0.0,20,3217
148,78,0.0,20,3218
149,145,0.0,20,3219
149,187,0.05661,20,3220
149,213,0.0,20,3221
149,216,0.0,20,3222
149,22,0.0,20,3223
149,23,0.0,20,3224
149,24,0.0,20,3225
149,281,0.057319,20,3226
149,282,0.0,20,3227
149,285,0.0,20,3228
149,287,0.0,20,3229
149,408,0.0,20,3230
149,414,0.0,20,3231
149,464,0.050818,20,3232
149,47,0.061544,20,3233
149,474,0.0,20,3234
149,50,0.0,20,3235
15,140,0.077374,20,3236
15,157,0.0,20,3237
15,210,0.0,20,3238
15,221,0.107901,20,3239
15,287,0.0,20,3240
15,301,0.0,20,3241
15,353,0.106396,20,3242
15,389,0.235774,20,3243
15,421,0.0,20,3244
15,95,0.0,20,3245
151,134,0.273808,20,3246
151,196,0.0,20,3247
151,214,0.0,20,3248
151,237,0.0,20,3249
151,306,0.237114,20,3250
151,321,0.0,20,3251
151,326,0.142335,20,3252
151,390,0.0,20,3253
151,419,0.0,20,3254
151,435,0.0,20,3255
151,454,0.0,20,3256
151,58,0.0,20,3257
151,71,0.0,20,3258
151,84,0.0,20,3259
153,0,0.0,20,3260
153,107,0.0,20,3261
153,116,0.0,20,3262
153,121,0.0,20,3263
153,122,0.0,20,3264
153,148,0.135245,20,3265
153,265,0.0,20,3266
153,384,0.0,20,3267
153,481,0.0,20,3268
153,491,0.098438,20,3269
153,78,0.0,20,3270
153,97,0.0,20,3271
154,131,0.0,20,3272
154,214,0.0,20,3273
154,348,0.0,20,3274
155,111,0.0,20,3275
155,170,0.124794,20,3276
155,173,0.0,20,3277
155,223,0.0,20,3278
155,250,0.0,20,3279
155,305,0.0,20,3280
155,380,0.0,20,3281
155,383,0.0,20,3282
155,40,0.0,20,3283
155,408,0.0,20,3284
155,415,0.0,20,3285
155,416,0.0,20,3286
155,473,0.0,20,3287
155,478,0.0,20,3288
155,479,0.0,20,3289
155,62,0.0,20,3290
155,72,0.084352,20,3291
156,127,0.0,20,3292
156,136,0.217437,20,3293
156,210,0.0,20,3294
156,280,0.0,20,3295
156,335,0.071677,20,3296
156,354,0.0,20,3297
156,471,0.0,20,3298
156,5,0.184467,20,3299
156,7,0.0,20,3300
157,156,0.0,20,3301
157,187,0.0,20,3302
157,210,0.0,20,3303
157,285,0.068343,20,3304
157,335,0.071464,20,3305
157,353,0.0,20,3306
157,354,0.0,20,3307
157,473,0.065713,20,3308
157,5,0.0,20,3309
158,185,0.0,20,3310
158,187,0.073204,20,3311
158,216,0.0,20,3312
158,223,0.0,20,3313
158,253,0.0,20,3314
158,29,0.0,20,3315
158,317,0.0,20,3316
158,335,0.0,20,3317
158,36,0.0,20,3318
158,360,0.0,20,3319
158,386,0.081668,20,3320
158,443,0.219593,20,3321
158,450,0.0,20,3322
158,481,0.0,20,3323
158,490,0.086846,20,3324
158,64,0.0,20,3325
159,10,0.0,20,3326
