Source Node,Target Node,Edge Rate,Timestamp
173,257,0,30
173,280,0,30
173,320,0,30
173,321,0,30
173,45,0,30
173,473,0,30
173,483,0,30
174,123,0,30
174,136,0,30
174,179,0,30
174,189,0,30
174,216,0,30
174,22,0.130663,30
174,236,0,30
174,248,0.091456,30
174,36,0.057989,30
174,390,0,30
174,424,0.098685,30
174,434,0,30
174,480,0.151955,30
174,491,0,30
174,5,0,30
174,58,0,30
174,71,0,30
174,98,0,30
175,153,0,30
175,173,0.069549,30
175,235,0,30
175,257,0,30
175,280,0,30
175,286,0.293103,30
175,3,0,30
175,321,0,30
175,33,0,30
175,45,0,30
175,473,0,30
177,15,0,30
177,215,0,30
177,285,0,30
177,348,0,30
177,369,0,30
177,379,0,30
177,409,0.067463,30
177,473,0,30
177,86,0,30
178,10,0,30
178,146,0,30
178,451,0,30
178,478,0.11171,30
178,71,0,30
179,224,0,30
179,249,0,30
179,290,0,30
179,295,0.184236,30
179,335,0,30
179,442,0.134875,30
179,451,0,30
179,486,0,30
18,103,0,30
18,105,0.053307,30
18,182,0.066936,30
18,195,0,30
18,201,0,30
18,220,0.219954,30
18,223,0,30
18,224,0,30
18,242,0.197286,30
18,283,0,30
18,291,0,30
18,31,0.139081,30
18,316,0,30
18,330,0,30
18,370,0,30
18,70,0,30
18,81,0,30
180,108,0.05942,30
180,146,0,30
180,173,0,30
180,182,0,30
180,187,0,30
180,22,0,30
180,250,0.062126,30
180,33,0.078574,30
180,390,0,30
180,464,0.264267,30
180,53,0,30
181,114,0,30
181,124,0.058226,30
181,125,0,30
181,136,0,30
181,189,0,30
181,215,0,30
181,287,0,30
181,298,0,30
181,316,0,30
181,429,0,30
181,489,0,30
181,74,0,30
181,89,0,30
182,173,0,30
182,178,0,30
182,201,0,30
182,214,0.180247,30
182,283,0.183418,30
182,368,0.217415,30
182,380,0,30
182,383,0,30
182,415,0,30
182,478,0,30
182,62,0,30
182,71,0.135062,30
183,10,0,30
183,108,0,30
183,146,0,30
183,178,0.217125,30
183,213,0.193792,30
183,229,0,30
183,282,0,30
183,287,0,30
183,303,0,30
183,335,0,30
183,422,0.103032,30
183,478,0,30
184,153,0,30
184,17,0,30
184,185,0.061245,30
184,243,0,30
184,250,0,30
184,265,0.163755,30
184,287,0,30
184,289,0,30
184,321,0,30
184,33,0.05274,30
184,415,0.121268,30
184,423,0,30
184,445,0,30
184,62,0.10288,30
184,64,0,30
184,78,0,30
185,136,0,30
185,138,0,30
185,144,0.131721,30
185,169,0,30
185,189,0.117404,30
185,26,0,30
185,303,0,30
185,36,0,30
185,360,0,30
185,363,0,30
185,370,0,30
185,371,0.104466,30
185,415,0,30
185,56,0.163384,30
186,110,0,30
186,126,0,30
186,143,0,30
186,144,0,30
186,217,0.089122,30
186,218,0,30
186,359,0,30
186,70,0,30
186,82,0.053084,30
187,111,0,30
187,169,0.111704,30
187,180,0,30
187,185,0,30
187,220,0,30
187,235,0.069949,30
187,24,0,30
187,29,0.122964,30
187,317,0,30
187,335,0,30
187,360,0,30
187,390,0,30
187,424,0.095796,30
187,45,0.065624,30
187,450,0,30
188,131,0,30
188,134,0,30
188,202,0,30
188,216,0,30
188,253,0.070156,30
188,299,0,30
188,300,0.106776,30
188,32,0,30
188,339,0,30
188,448,0.070863,30
188,454,0,30
188,468,0.119054,30
189,108,0.055987,30
189,109,0.077364,30
189,136,0,30
189,138,0,30
189,250,0,30
189,280,0,30
189,286,0,30
189,354,0,30
189,360,0,30
189,388,0,30
189,484,0,30
189,489,0,30
189,491,0,30
189,70,0,30
189,72,0,30
189,74,0,30
189,89,0,30
189,97,0,30
19,109,0,30
19,230,0,30
19,265,0.129971,30
19,312,0,30
19,335,0,30
19,405,0,30
19,406,0.191219,30
19,45,0,30
19,47,0,30
19,53,0,30
19,84,0,30
19,90,0.231507,30
190,126,0.082642,30
190,186,0.161161,30
190,217,0,30
190,218,0.081284,30
190,347,0,30
190,424,0,30
190,434,0,30
190,70,0,30
190,87,0,30
191,148,0.137958,30
191,173,0,30
191,193,0,30
191,22,0.086597,30
191,224,0,30
191,259,0,30
191,320,0,30
191,34,0,30
191,349,0,30
191,35,0.105215,30
191,434,0,30
191,483,0.090679,30
191,58,0,30
191,72,0,30
191,84,0.116011,30
192,144,0,30
192,175,0,30
192,185,0,30
192,221,0,30
192,235,0,30
192,268,0,30
192,320,0,30
192,345,0,30
192,347,0,30
192,406,0,30
192,454,0,30
192,70,0,30
193,111,0,30
193,112,0,30
193,122,0,30
193,13,0.113972,30
193,138,0,30
193,161,0.055943,30
193,163,0,30
193,224,0.052933,30
193,349,0,30
193,377,0,30
193,483,0,30
194,237,0,30
194,415,0.053585,30
194,416,0.524539,30
194,451,0,30
194,486,0.138975,30
194,71,0,30
194,72,0,30
195,105,0,30
195,108,0.053414,30
195,171,0,30
195,359,0,30
195,370,0,30
195,497,0,30
195,72,0,30
195,81,0,30
195,84,0,30
196,120,0.102266,30
196,131,0,30
196,154,0.133597,30
196,214,0.058533,30
196,237,0,30
196,306,0,30
196,321,0,30
196,326,0.052089,30
196,363,0,30
196,419,0,30
196,435,0,30
196,454,0,30
196,58,0,30
197,108,0.083568,30
197,173,0,30
197,180,0,30
197,252,0,30
197,299,0,30
197,33,0.102507,30
197,353,0,30
197,393,0,30
197,41,0,30
197,461,0.085837,30
197,58,0,30
198,108,0.050453,30
198,123,0.226028,30
198,221,0,30
198,233,0,30
198,461,0,30
198,503,0.178077,30
198,72,0,30
2,143,0,30
2,231,0,30
2,289,0.109584,30
2,335,0,30
2,366,0,30
2,373,0,30
2,375,0,30
2,445,0,30
2,455,0.051837,30
2,459,0,30
2,64,0,30
2,66,0.060332,30
200,129,0,30
200,182,0.07798,30
200,223,0,30
200,283,0,30
200,291,0,30
200,30,0,30
200,31,0,30
200,317,0,30
200,330,0,30
200,335,0,30
200,345,0,30
200,450,0,30
200,451,0,30
200,98,0,30
201,155,0,30
201,185,0.062746,30
201,240,0.184651,30
201,248,0,30
201,285,0,30
201,320,0,30
201,369,0,30
201,380,0,30
201,383,0,30
201,386,0,30
201,451,0,30
201,478,0,30
201,484,0,30
201,62,0,30
201,72,0,30
202,216,0,30
202,32,0,30
202,347,0,30
202,386,0,30
202,454,0,30
202,481,0.157084,30
203,108,0,30
203,17,0,30
203,438,0,30
203,497,0.993535,30
207,105,0,30
207,116,0.423683,30
207,121,0,30
207,122,0,30
207,216,0,30
207,243,0,30
207,303,0,30
207,358,0.089437,30
207,374,0,30
207,379,0.131038,30
207,382,0.082865,30
207,415,0.091992,30
207,489,0,30
207,64,0,30
207,78,0,30
208,17,0,30
208,248,0.175048,30
208,265,0.438894,30
208,301,0,30
208,33,0,30
208,40,0,30
208,449,0,30
208,459,0.368434,30
208,474,0,30
208,478,0,30
209,157,0,30
209,18,0.126822,30
209,195,0,30
209,201,0,30
209,220,0,30
209,223,0,30
209,235,0.064393,30
209,305,0,30
209,31,0,30
209,316,0,30
209,330,0,30
209,359,0,30
209,370,0,30
209,388,0,30
209,70,0,30
209,81,0,30
21,146,0,30
21,178,0,30
21,183,0.124081,30
21,301,0,30
21,303,0.086606,30
21,422,0,30
21,485,0,30
21,495,0,30
21,85,0,30
210,127,0,30
210,151,0,30
210,243,0.248209,30
210,244,0,30
210,335,0,30
210,354,0,30
211,142,0.051135,30
211,259,0.050165,30
211,291,0,30
211,333,0,30
211,432,0.08605,30
211,434,0,30
211,439,0.065907,30
211,442,0,30
211,87,0,30
211,99,0.052374,30
213,10,0,30
213,108,0,30
213,138,0,30
213,145,0,30
213,146,0,30
213,157,0,30
213,167,0,30
213,173,0,30
213,178,0,30
213,180,0.224867,30
213,182,0,30
213,187,0,30
213,209,0,30
213,22,0,30
213,238,0,30
213,282,0,30
213,287,0,30
213,301,0,30
213,302,0,30
213,354,0,30
213,390,0,30
213,464,0,30
213,478,0,30
213,79,0,30
214,173,0,30
214,178,0.224608,30
214,194,0.237825,30
214,254,0.124405,30
214,348,0,30
214,380,0,30
214,415,0,30
214,421,0,30
214,451,0,30
214,478,0,30
214,486,0,30
214,71,0,30
214,72,0,30
215,103,0,30
215,105,0,30
215,107,0,30
215,119,0,30
215,125,0,30
215,195,0,30
215,210,0.079565,30
215,243,0,30
215,287,0,30
215,29,0,30
215,390,0,30
215,41,0,30
215,418,0,30
215,452,0,30
215,467,0,30
215,471,0,30
215,473,0,30
215,60,0,30
216,134,0,30
216,151,0.261588,30
216,237,0,30
216,281,0.217954,30
216,326,0,30
216,390,0,30
216,454,0,30
216,58,0,30
216,71,0,30
217,109,0,30
217,121,0,30
217,126,0,30
217,133,0,30
217,143,0,30
217,70,0,30
217,75,0,30
218,128,0.056111,30
218,214,0,30
218,216,0,30
218,237,0,30
218,300,0,30
218,348,0,30
218,41,0,30
218,424,0.162182,30
218,434,0,30
218,454,0,30
218,491,0,30
218,70,0.136252,30
219,146,0.080514,30
219,183,0.056144,30
219,249,0.12459,30
219,301,0,30
219,303,0,30
219,345,0,30
219,363,0,30
219,414,0,30
219,422,0,30
219,471,0.107125,30
219,79,0,30
22,122,0.070269,30
22,147,0.284681,30
22,173,0,30
22,237,0,30
22,250,0.998179,30
22,276,0.154172,30
22,305,0,30
22,339,0,30
22,390,0,30
22,425,0,30
22,58,0,30
22,71,0,30
22,72,0,30
220,105,0.057264,30
220,182,0.073335,30
220,200,0.10122,30
220,223,0.07163,30
220,224,0.098532,30
220,242,0,30
220,283,0,30
220,291,0,30
220,31,0,30
220,330,0,30
220,451,0,30
221,111,0,30
221,157,0,30
221,210,0,30
221,260,0,30
221,335,0,30
221,353,0,30
221,354,0,30
221,478,0,30
223,105,0,30
223,155,0,30
223,185,0.050949,30
223,201,0,30
223,285,0,30
223,353,0,30
223,358,0.069512,30
223,369,0.266469,30
223,372,0,30
223,383,0,30
223,451,0,30
223,478,0,30
223,62,0,30
224,105,0.060234,30
224,200,0.092583,30
224,283,0,30
224,291,0,30
224,30,0,30
224,31,0,30
224,317,0,30
224,330,0,30
224,335,0,30
224,451,0,30
224,480,0.629059,30
224,98,0,30
225,10,0,30
225,175,0.079466,30
225,320,0,30
225,345,0,30
225,359,0,30
225,365,0,30
225,70,0,30
225,81,0,30
225,85,0,30
226,26,0,30
226,260,0,30
226,299,0,30
226,455,0.105063,30
226,487,0.118173,30
226,97,0,30
227,133,0,30
227,157,0,30
227,25,0.138463,30
227,284,0,30
227,354,0,30
227,359,0,30
227,389,0,30
227,390,0,30
227,437,0,30
227,462,0,30
227,473,0,30
227,479,0.080264,30
227,5,0,30
229,121,0,30
229,153,0,30
229,173,0,30
229,175,0.399668,30
229,235,0,30
229,257,0,30
229,280,0,30
229,286,0,30
229,299,0,30
229,357,0,30
23,177,0.057452,30
23,215,0,30
23,216,0,30
23,275,0.055326,30
23,282,0,30
23,287,0,30
23,291,0,30
23,369,0.0872,30
23,392,0,30
23,409,0,30
23,474,0,30
23,50,0.156269,30
23,86,0.154938,30
230,172,0.143767,30
230,237,0,30
230,312,0,30
230,335,0.093344,30
230,353,0,30
230,354,0,30
230,380,0,30
230,47,0,30
230,84,0,30
230,99,0,30
231,127,0,30
231,170,0.140237,30
231,221,0.052324,30
231,285,0.083968,30
231,389,0,30
231,390,0.114873,30
231,415,0,30
231,473,0,30
232,111,0.058222,30
232,17,0,30
232,248,0,30
232,258,0.050534,30
232,292,0,30
232,294,0.078768,30
232,357,0.133642,30
232,488,0,30
233,0,0,30
233,19,0,30
233,230,0,30
233,241,0.238841,30
233,250,0,30
233,265,0,30
233,280,0,30
233,312,0,30
233,32,0,30
233,320,0,30
233,321,0.222753,30
233,354,0,30
233,406,0,30
233,45,0,30
233,471,0,30
233,483,0.072548,30
234,108,0.056056,30
234,173,0,30
234,19,0,30
234,266,0,30
234,305,0,30
234,34,0.227001,30
234,354,0.077001,30
234,358,0,30
234,386,0,30
234,388,0,30
234,405,0,30
234,452,0,30
234,60,0,30
234,84,0,30
235,108,0,30
235,195,0,30
235,286,0,30
235,299,0,30
235,3,0,30
235,316,0,30
235,320,0,30
235,354,0,30
235,374,0,30
235,438,0,30
236,109,0,30
236,117,0,30
236,136,0,30
236,166,0,30
236,181,0.192466,30
236,189,0.111578,30
236,230,0,30
236,252,0,30
236,287,0,30
236,298,0,30
236,429,0.218991,30
236,484,0,30
236,489,0,30
236,74,0,30
237,151,0,30
237,173,0,30
237,305,0,30
237,33,0,30
237,335,0,30
237,353,0,30
237,380,0,30
237,39,0,30
237,406,0,30
237,478,0,30
237,58,0,30
238,10,0,30
238,145,0,30
238,155,0.763228,30
238,187,0,30
238,201,0,30
238,22,0,30
238,223,0.076409,30
238,229,0,30
238,303,0,30
238,347,0,30
238,360,0,30
238,372,0.268973,30
238,380,0,30
238,415,0.231652,30
238,79,0.07221,30
239,178,0,30
239,319,0.054647,30
239,464,0.060926,30
24,179,0.154849,30
24,237,0,30
24,249,0,30
24,295,0,30
24,415,0,30
24,442,0,30
24,474,0.334563,30
24,486,0,30
24,72,0,30
240,155,0,30
240,182,0.07511,30
240,248,0.094951,30
240,285,0,30
240,317,0,30
240,320,0,30
240,363,0,30
240,386,0,30
240,451,0,30
240,478,0,30
240,62,0,30
240,72,0,30
240,82,0.212413,30
241,0,0,30
241,115,0,30
241,19,0,30
241,250,0,30
241,265,0,30
241,32,0,30
241,354,0,30
241,384,0,30
241,39,0,30
241,40,0,30
241,45,0,30
241,473,0,30
241,483,0,30
242,105,0.054637,30
242,182,0.069133,30
242,195,0,30
242,198,0,30
242,220,0,30
242,223,0,30
242,224,0,30
242,283,0,30
242,291,0,30
242,31,0,30
242,316,0,30
242,345,0,30
242,352,0,30
242,480,0,30
242,510,0,30
242,60,0,30
242,81,0,30
243,151,0,30
243,216,0.449346,30
243,244,0.169387,30
243,287,0,30
243,29,0.131319,30
243,415,0.061346,30
243,437,0.07792,30
243,58,0,30
243,64,0,30
243,78,0,30
244,111,0.064824,30
244,151,0,30
